dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 03:05:00,h91509c1:5,"[1487.0257781142498, 1637.456401519288]","[13.538939149622623, 52.43708262233857]",58.46662712612241,:cluster_150766897_1817224136_3,:cluster_150766897_1817224136_3_2,1995.4,318.95,27
2022-12-04 03:05:00,randUni10081:1,"[2836.825043065882, 1499.736043985873]","[13.55882906834694, 52.43608847173317]",31.33416314417559,229228933#3,229228933#3_0,2569.52,59.4,27
2022-12-04 03:05:00,randUni10951:1,"[998.0551393942857, 929.2123194038288]","[13.531960209946858, 52.430628324020816]",49.279150755612235,677933664#3,677933664#3_0,837.41,238.83,27
2022-12-04 03:05:00,randUni19073:1,"[2906.1093345901777, 2125.220475143955]","[13.559664580953118, 52.44172239107509]",54.16637990800292,23010175#0,23010175#0_0,3856.04,351.73,27
2022-12-04 03:05:00,randUni21430:1,"[1909.4649435466429, 515.9077495393032]","[13.545483255502127, 52.427079417402986]",52.023900951457975,1050686755#1,1050686755#1_0,3213.92,320.95,27
2022-12-04 03:05:00,randUni2549:1,"[1278.449570732104, 1451.5481694739053]","[13.535927335588248, 52.435373859946395]",43.17930423508399,-142575677#2,-142575677#2_0,43.37,47.39,27
2022-12-04 03:05:00,randUni31587:1,"[2186.622489486914, 1760.3241597528627]","[13.54919078816815, 52.438313558974755]",35.150704668887684,:cluster_150756867_237252932_1,:cluster_150756867_237252932_1_0,570.38,239.61,27
2022-12-04 03:05:00,randUni34803:1,"[860.2546561296979, 1358.9313407810553]","[13.52980556337342, 52.4344651781172]",6.299120530681185,180789857#0,180789857#0_0,2512.11,317.0,27
2022-12-04 03:05:00,randUni37104:1,"[2021.3256206816145, 1667.2521557233456]","[13.546787473121254, 52.43744723384377]",18.888804560395915,178028204#1,178028204#1_0,2166.28,240.79,27
2022-12-04 03:05:00,randUni39391:1,"[2293.40044315426, 1822.5613715432976]","[13.550742700812535, 52.43889216631798]",41.724796943284986,:237253392_0,:237253392_0_0,997.19,239.99,27
2022-12-04 03:05:00,randUni53004:1,"[3190.6235826765824, 1714.5600028889444]","[13.563968993311738, 52.43808249162547]",47.88494963414208,:2869270624_2,:2869270624_2_0,2087.82,44.05,27
2022-12-04 03:05:00,randUni58276:1,"[1657.4131787640163, 1465.5232450080093]","[13.541495801566292, 52.435568328801516]",0.0,45875465,45875465_0,2008.92,240.82,27
2022-12-04 03:05:00,randUni64346:1,"[1024.5488997285395, 975.827872129389]","[13.532335835206492, 52.43105211018164]",38.2799258295473,52081075#0,52081075#0_0,2911.54,317.66,27
2022-12-04 03:05:00,randUni67919:1,"[2544.317740625221, 2759.150099183549]","[13.55415712750779, 52.44735484678798]",27.741103792811135,447835331#5,447835331#5_0,90.13,20.97,27
2022-12-04 03:05:00,randUni68408:1,"[2046.7084301636253, 1681.4423907145492]","[13.547156547525889, 52.43757935400379]",18.532475435500174,:cluster_237253947_3909915214_0,:cluster_237253947_3909915214_0_0,1523.47,240.8,27
2022-12-04 03:05:00,randUni68760:1,"[1659.2811317985072, 1462.9092181705755]","[13.54152404549573, 52.43554517437695]",11.036116562407456,45875465,45875465_1,1216.32,240.91,27
2022-12-04 03:05:00,randUni69385:1,"[1116.5118227941666, 1017.2962727384798]","[13.533675631247856, 52.4314415780359]",46.0988226505738,670062907#2,670062907#2_0,1723.15,224.45,27
2022-12-04 03:05:00,randUni74092:1,"[2156.4016650348044, 1643.9575731895745]","[13.548780729349142, 52.43726227201125]",33.35899234211854,140964915#2,140964915#2_0,813.76,142.56,27
2022-12-04 03:05:00,randUni80918:1,"[1724.2979026010262, 1553.184358879594]","[13.542453339268773, 52.43636830031069]",30.759890111400743,187123053#2,187123053#2_0,630.34,145.71,27
2022-12-04 03:05:00,randUni88678:1,"[1247.438712360467, 1118.8277571631907]","[13.535570468727093, 52.432377936422085]",43.70577756924859,143308552#0,143308552#0_1,1177.29,45.33,27
2022-12-04 03:05:00,randUni90239:1,"[1989.104657357065, 1595.989549691312]","[13.546334724782868, 52.43680094450176]",26.252666869097443,-23788323,-23788323_0,569.54,142.12,27
2022-12-04 03:06:00,carIn20505:1,"[2570.9528561369198, 3068.6048907208387]","[13.554457838039394, 52.45014083245729]",24.335981466859195,177615723#0,177615723#0_0,5084.92,200.51,27
2022-12-04 03:06:00,carIn43:1,"[1210.7367645351608, 1120.5922353548024]","[13.535030283033976, 52.43238710920982]",0.0,-31050360#2,-31050360#2_1,1647.67,136.17,27
2022-12-04 03:06:00,h14609c1:5,"[3158.97296747961, 1959.0708925806287]","[13.563432059397698, 52.44027436918875]",30.687661485522344,1085132033#1,1085132033#1_0,915.8,167.87,27
2022-12-04 03:06:00,h14858c1:1,"[2274.802232260491, 1808.0417673135514]","[13.550473476508254, 52.438758320198424]",46.3736307779546,-147053824#5,-147053824#5_0,2084.56,59.8,27
2022-12-04 03:06:00,randUni102440:1,"[1118.0724095544763, 1726.075283911888]","[13.533487093811887, 52.437811904453035]",11.806699572939458,-334308447#10,-334308447#10_0,77.31,215.25,27
2022-12-04 03:06:00,randUni10951:1,"[664.5483302645916, 467.5753448322828]","[13.527194905970633, 52.426418454240014]",49.254277790874255,320741894#0,320741894#0_1,1548.38,94.73,27
2022-12-04 03:06:00,randUni18174:1,"[1094.891786084106, 1246.3632558528689]","[13.533289384938406, 52.433496339858586]",59.52217496600563,-887919961#0,-887919961#0_0,617.28,138.16,27
2022-12-04 03:06:00,randUni21430:1,"[1348.832680455123, 1139.6950870821884]","[13.537055139924083, 52.43258393464416]",52.1229526624026,:748473866_0,:748473866_0_0,4053.73,339.78,27
2022-12-04 03:06:00,randUni2549:1,"[1049.2146880530424, 1113.6221262157621]","[13.53265736991489, 52.43229501615731]",25.051652365341333,:671564384_14,:671564384_14_0,652.14,135.69,27
2022-12-04 03:06:00,randUni29720:1,"[3144.853533782688, 2383.438039200431]","[13.56310030714992, 52.44408582548239]",23.720195935094253,-1093065755,-1093065755_0,197.7,175.39,27
2022-12-04 03:06:00,randUni2975:1,"[1849.2616696926907, 1387.1132794175414]","[13.544340151771117, 52.43489839302458]",49.745234910153826,:259404813_7,:259404813_7_0,393.74,141.5,27
2022-12-04 03:06:00,randUni31587:1,"[1817.93714706433, 1551.6608119662842]","[13.543830777247225, 52.436371573464776]",23.45587479003551,:1906421962_0,:1906421962_0_0,994.05,239.09,27
2022-12-04 03:06:00,randUni34036:1,"[1630.9825056139434, 2138.4011462231906]","[13.540907354819009, 52.441610936110095]",27.5263723485277,:1597984800_7,:1597984800_7_0,183.75,86.06,27
2022-12-04 03:06:00,randUni36613:1,"[3155.214069128284, 2454.109025911701]","[13.563232021497253, 52.444722828870965]",30.83727339069702,-1093065755,-1093065755_0,144.78,189.31,27
2022-12-04 03:06:00,randUni37104:1,"[1719.9863634274445, 1495.4467053909773]","[13.542407062222148, 52.43584860860014]",33.875324534361866,-152839428,-152839428_0,2513.17,240.89,27
2022-12-04 03:06:00,randUni39391:1,"[1889.2139874957938, 1593.4826064543267]","[13.544866536525994, 52.43676034555884]",24.232541611320034,:cluster_237254713_3234767440_1,:cluster_237254713_3234767440_1_0,1461.82,241.23,27
2022-12-04 03:06:00,randUni40030:1,"[1381.026561714945, 1102.3886660924736]","[13.537539617071458, 52.43225450434637]",50.4741029194305,:cluster_5072357892_9655624378_6,:cluster_5072357892_9655624378_6_0,351.82,315.52,27
2022-12-04 03:06:00,randUni44474:1,"[1546.1494164588778, 2146.169853683298]","[13.539657409788656, 52.44166535472994]",22.792677716462624,146511468#1,146511468#1_0,94.96,109.57,27
2022-12-04 03:06:00,randUni49737:1,"[2503.751174897357, 2662.2440127681875]","[13.5535889690919, 52.44647661541594]",25.777098546517628,-447835331#5,-447835331#5_0,102.92,200.97,27
2022-12-04 03:06:00,randUni58276:1,"[1260.6265568052042, 1160.844018677192]","[13.535751863544522, 52.43275795312246]",42.94670447068547,670062909#0,670062909#0_0,2513.76,225.11,27
2022-12-04 03:06:00,randUni64346:1,"[573.6940113473477, 1214.091796604535]","[13.525635287962587, 52.433110990694466]",32.051658205611545,142575686#1,142575686#1_0,3555.28,318.69,27
2022-12-04 03:06:00,randUni68408:1,"[1742.8329083447331, 1508.168390922309]","[13.542739249449978, 52.43596708421518]",26.640669092359996,-152839428,-152839428_0,1873.29,240.83,27
2022-12-04 03:06:00,randUni68760:1,"[1276.4596523974044, 1176.6167114249774]","[13.5359799747809, 52.432902590827545]",40.44516613532054,670062909#0,670062909#0_0,1699.06,225.11,27
2022-12-04 03:06:00,randUni69385:1,"[621.1216233275486, 1072.0265417843716]","[13.526375259980304, 52.431842898735326]",47.19716115056502,-143308521#8,-143308521#8_0,2400.12,244.11,27
2022-12-04 03:06:00,randUni74092:1,"[1983.1124698615768, 1225.5953553125673]","[13.546356168964317, 52.433470982016885]",32.223693127211554,:7118703421_6,:7118703421_6_0,1476.37,140.52,27
2022-12-04 03:06:00,randUni80918:1,"[1467.4910745549896, 1360.8261180818897]","[13.538734140078544, 52.43459289530961]",0.0,318210389#0,318210389#0_0,999.05,238.72,27
2022-12-04 03:06:00,randUni88678:1,"[1699.4124171962721, 1477.6544350119516]","[13.542109799589367, 52.43568497284987]",47.843490450807465,-679901152#2,-679901152#2_0,1758.46,61.4,27
2022-12-04 03:07:00,carIn43:1,"[1624.4674092066784, 1428.6694420765523]","[13.541022276769148, 52.43523113299867]",0.037098304458063,976351540#0,976351540#0_0,2185.58,59.16,23
2022-12-04 03:07:00,h14609c1:5,"[2965.702832566424, 1482.7603664761223]","[13.560729219510101, 52.435958987492114]",57.72515216534938,600369825,600369825_0,1524.49,227.09,23
2022-12-04 03:07:00,h14858c1:1,"[2956.8494542276444, 2190.3361355019606]","[13.5603917429777, 52.44231670153115]",44.88128763545096,25042028#0,25042028#0_0,2867.74,31.19,23
2022-12-04 03:07:00,randUni102440:1,"[1476.8432395785824, 1343.0662904602605]","[13.538876940017143, 52.434434980683776]",31.321776288205992,:cluster_1652675097_1652675099_24,:cluster_1652675097_1652675099_24_0,606.78,74.66,23
2022-12-04 03:07:00,randUni18174:1,"[1618.017827567677, 1424.8188740050891]","[13.540928579946895, 52.435195356227666]",0.06463617053476914,976351540#0,976351540#0_0,1319.17,58.9,23
2022-12-04 03:07:00,randUni29720:1,"[3194.462217794421, 1994.1794767588674]","[13.563943726823775, 52.44059624578763]",23.248202199279785,35554268#3,35554268#3_0,623.88,234.43,23
2022-12-04 03:07:00,randUni2975:1,"[2428.1220751896826, 1291.3588393205207]","[13.552880367837469, 52.43414229262468]",52.54004763366379,1066214689#0,1066214689#0_0,1172.58,141.83,23
2022-12-04 03:07:00,randUni31587:1,"[1299.4232783734763, 1199.4143931485778]","[13.536310843275853, 52.433111662172145]",0.17466018979870782,670062912#0,670062912#0_0,1626.85,226.59,23
2022-12-04 03:07:00,randUni33328:1,"[1059.0815488112212, 937.7715219020463]","[13.532854941542832, 52.43071638610869]",20.150748130624354,:cluster_38920778_671564358_5,:cluster_38920778_671564358_5_0,461.14,323.41,23
