dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 13:02:00,carIn10029:1,"[2833.7603694229742, 2116.372784841637]","[13.558603132326965, 52.44162990755684]",50.24424141894135,-11389403#0,-11389403#0_0,3105.41,61.31,155
2022-12-04 13:02:00,carIn10073:1,"[2501.157945552148, 1934.8488586400822]","[13.553764961476155, 52.43993874858914]",44.01624148599413,-147053824#2,-147053824#2_0,3646.26,60.95,155
2022-12-04 13:02:00,carIn10396:1,"[1476.21581178823, 1362.3942988129875]","[13.538861967682987, 52.43460857457489]",2.3962902099358088,318210389#0,318210389#0_1,3045.09,238.84,155
2022-12-04 13:02:00,carIn10457:3,"[2105.0279602881055, 1714.5787152444084]","[13.548004383665164, 52.4378876978176]",31.078182956251435,:cluster_237254117_237254438_1,:cluster_237254117_237254438_1_0,2001.48,241.46,155
2022-12-04 13:02:00,carIn10603:1,"[1840.397529273949, 350.4696349840852]","[13.544516797858615, 52.42558006202577]",47.10022337083492,142575667#0,142575667#0_0,1615.74,81.05,155
2022-12-04 13:02:00,carIn13282:3,"[2527.1947071113245, 2942.3351588185487]","[13.553851336928094, 52.448998125576935]",33.224109247402936,-177615723#1,-177615723#1_0,3862.45,20.31,155
2022-12-04 13:02:00,carIn14820:3,"[1882.2702940546656, 543.944184569274]","[13.545075138037317, 52.42732647277337]",46.23242041204974,-1050686755#3,-1050686755#3_0,149.8,140.79,155
2022-12-04 13:02:00,carIn15809:3,"[2085.3637207681145, 1703.5773911137292]","[13.547718457347875, 52.43778527318457]",29.81020856585469,178028203#1,178028203#1_0,1802.39,240.49,155
2022-12-04 13:02:00,carIn15826:3,"[1657.4131578945521, 1465.523233082601]","[13.541495801262949, 52.435568328690536]",0.0,45875465,45875465_0,501.21,240.82,155
2022-12-04 13:02:00,carIn15972:1,"[529.7363652412869, 1891.4365516990865]","[13.524785618707826, 52.43919043519344]",47.97410021802939,:2335226040_3,:2335226040_3_0,595.78,139.09,155
2022-12-04 13:02:00,carIn17846:1,"[1474.1850469819633, 1364.9100204999008]","[13.538831358121058, 52.43463081527154]",1.5534981630489002,318210389#0,318210389#0_0,3045.34,238.84,155
2022-12-04 13:02:00,carIn17996:3,"[2049.9080302898187, 2983.625908898607]","[13.54681849004826, 52.44928315767036]",49.56397492782867,-177615722,-177615722_0,3428.25,290.41,155
2022-12-04 13:02:00,carIn19265:1,"[818.4064861292607, 1856.080308650927]","[13.529041405053926, 52.43892556413897]",57.971083795018465,-117951616#1,-117951616#1_0,1005.04,47.96,155
2022-12-04 13:02:00,carIn19548:3,"[1530.854960517787, 1091.6856083790149]","[13.539745848559617, 52.43218554071237]",50.09750953395971,142575661#1,142575661#1_0,567.04,45.09,155
2022-12-04 13:02:00,carIn20376:1,"[2528.0928532276234, 2954.0021304170014]","[13.553861113373829, 52.449103142927484]",0.0,177615723#1,177615723#1_0,0.0,200.42,155
2022-12-04 13:02:00,carIn21013:3,"[166.72853619817167, 1179.1554272108235]","[13.519661792385895, 52.43272223806856]",48.86475990912243,38915289#1,38915289#1_0,739.6,317.66,155
