dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 07:02:00,carIn11483:3,"[1657.7170979164696, 1458.5796023211265]","[13.54150233140378, 52.43550597880182]",37.86138216982595,:cluster_101333380_1652675105_2169462573_27,:cluster_101333380_1652675105_2169462573_27_0,287.37,66.08,46
2022-12-04 07:02:00,carIn12430:3,"[252.48440402081027, 1085.3965268409993]","[13.520950949638971, 52.431895379293074]",45.85474725222832,38915289#1,38915289#1_0,3381.48,317.5,46
2022-12-04 07:02:00,carIn12668:3,"[688.3659360521252, 1337.1072470834085]","[13.527284566901645, 52.43423758341511]",22.56142628634327,:38919770_7,:38919770_7_0,176.58,137.85,46
2022-12-04 07:02:00,carIn17215:3,"[2699.7752161336634, 1481.3099305660105]","[13.556819131041568, 52.43589828734364]",31.09902655588463,35554225#2,35554225#2_0,579.61,141.68,46
2022-12-04 07:02:00,carIn19319:3,"[362.68309351091995, 1197.3921398604455]","[13.522537601341016, 52.432922175855296]",0.0,-142575657#5,-142575657#5_0,0.0,137.82,46
2022-12-04 07:02:00,carIn21552:3,"[638.4144025933354, 1080.429342889325]","[13.52662700742143, 52.431921586158985]",49.41829657864292,-143308521#9,-143308521#9_0,2650.81,244.08,46
2022-12-04 07:02:00,carIn25092:3,"[2491.773081699359, 2621.223698979676]","[13.5534248665675, 52.446105794079486]",23.983498119880416,447835331#4,447835331#4_0,519.0,20.44,46
2022-12-04 07:02:00,carIn28236:1,"[687.5751265714247, 1737.0658750009954]","[13.5271530747689, 52.43783199380999]",37.79532523423434,:cluster_1652675133_252684013_10,:cluster_1652675133_252684013_10_0,989.11,45.54,46
2022-12-04 07:02:00,carIn28248:3,"[2820.633761465871, 2682.3873408247946]","[13.558243983271606, 52.446714570053814]",52.41936693410552,679714112,679714112_0,507.06,112.21,46
2022-12-04 07:02:00,carIn28648:1,"[1041.5653460372716, 1431.1909623543793]","[13.532450072517792, 52.43514772016381]",8.825684069630942,142575700#5,142575700#5_0,2346.9,228.14,46
2022-12-04 07:02:00,carIn29391:3,"[2761.201228664351, 1401.169741576017]","[13.557745929809505, 52.43518905355694]",25.03708151510964,35554225#3,35554225#3_0,1229.6,143.06,46
2022-12-04 07:02:00,carIn30472:1,"[2046.092901332976, 1677.4212348110939]","[13.547148684629787, 52.43754310306807]",26.33605770839701,:cluster_237253947_3909915214_7,:cluster_237253947_3909915214_7_0,2203.57,60.8,46
2022-12-04 07:02:00,carIn3283:3,"[1884.393463689064, 360.3969782239707]","[13.545160672847514, 52.42567724397852]",0.0,142575667#0,142575667#0_0,1660.65,71.88,46
2022-12-04 07:02:00,carIn35173:1,"[3071.4009788775625, 2486.0199920593745]","[13.561989946946175, 52.444994642622675]",46.99640422162229,25042028#4,25042028#4_0,4490.57,28.64,46
