dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 19:02:00,h111954c1:3,"[2740.8659925886072, 2216.781192774065]","[13.557207443276926, 52.44251565956561]",26.358234827882097,142810578#1,142810578#1_0,2861.44,81.13,203
2022-12-04 19:02:00,h13872c1:5,"[3107.729125668788, 2544.920565554516]","[13.562507034807643, 52.44553050469455]",0.0,204977490#1,204977490#1_0,3939.1,29.23,203
2022-12-04 19:02:00,h13990c1:3,"[2197.4661581343685, 643.923604478319]","[13.549679730924455, 52.428281964635005]",47.277542938007564,:1656195407_2,:1656195407_2_0,939.59,48.96,203
2022-12-04 19:02:00,h14000c1:3,"[3069.4856080907416, 2482.5122175854003]","[13.561962802029273, 52.444962774114344]",0.0,25042028#4,25042028#4_0,1762.57,28.64,203
2022-12-04 19:02:00,h14728c1:3,"[661.9820114122527, 2235.419942600789]","[13.526627287051115, 52.442306167402805]",75.94761544903383,-206889085,-206889085_0,838.48,138.44,203
2022-12-04 19:02:00,h15134c1:3,"[2099.0781617529574, 1254.9750106338424]","[13.548052682877803, 52.43375598046027]",15.881963489446791,-149611524#1,-149611524#1_0,6.53,323.79,203
2022-12-04 19:02:00,h15156c1:3,"[1095.3419857426702, 1250.652526117336]","[13.533294724737665, 52.4335349711313]",44.74218387789467,887919960#2,887919960#2_0,4190.19,318.16,203
2022-12-04 19:02:00,h15160c1:5,"[3100.2241782565175, 2538.0562360569756]","[13.562398657747773, 52.44546747000742]",0.0,204977490#1,204977490#1_1,2042.46,29.22,203
2022-12-04 19:02:00,h15228c1:5,"[2424.406066136129, 2845.2180568808835]","[13.552367989312213, 52.44810679596824]",44.73293532328681,-363443436,-363443436_0,4373.31,290.26,203
2022-12-04 19:02:00,h15708c1:5,"[1728.7713035404386, 1339.3810498331077]","[13.542582527840533, 52.43444757955616]",37.39583078625239,1102336903#1,1102336903#1_2,1161.38,325.75,203
2022-12-04 19:02:00,h15781c1:3,"[1733.1686138713171, 1539.9067602388245]","[13.542587722732762, 52.43625057741101]",21.381364890323006,187123053#2,187123053#2_0,639.47,146.25,203
2022-12-04 19:02:00,h15834c1:5,"[1213.031593739605, 1616.5061097175062]","[13.534916197436496, 52.43684447939568]",49.46066263047578,-334308447#7,-334308447#7_0,458.75,139.01,203
2022-12-04 19:02:00,h16139c1:3,"[1092.8777061624116, 963.262899926346]","[13.533344249639086, 52.430951651068355]",49.947865251502,143308542#8,143308542#8_0,987.58,54.55,203
2022-12-04 19:02:00,h16205c1:3,"[1463.5559036388076, 1358.7027960933185]","[13.538676906294633, 52.43457309709722]",11.003004428464921,:cluster_1652675097_1652675099_0,:cluster_1652675097_1652675099_0_0,1165.52,241.38,203
2022-12-04 19:02:00,h16684c1:3,"[1434.110432253523, 1044.440889223497]","[13.538337385825425, 52.43174335809967]",39.68595513822158,-314415495#8,-314415495#8_0,911.27,134.62,203
2022-12-04 19:02:00,h17139c1:5,"[624.9397336790677, 490.17019261101444]","[13.526605816112927, 52.42661426616443]",0.0,190083618#0,190083618#0_1,976.17,182.27,203
2022-12-04 19:02:00,h1802c1:5,"[2451.183580674305, 1664.5001663166258]","[13.553109620934448, 52.43750002094374]",25.499032833364122,25771472#2,25771472#2_0,2744.5,58.01,203
2022-12-04 19:02:00,h18183c1:3,"[2334.859934357643, 1959.4186558258875]","[13.551312060696121, 52.440129629947855]",27.993059594167047,-140964927#2,-140964927#2_0,648.06,322.13,203
2022-12-04 19:02:00,h18853c1:1,"[2283.708814809784, 1476.1947694503053]","[13.550702330542082, 52.43577748087839]",48.08933584158407,23913524,23913524_0,2432.45,142.03,203
2022-12-04 19:02:00,h18916c1:5,"[891.4704975761666, 1981.6620451085857]","[13.530078317074619, 52.440067569527834]",65.30899964311278,1051728169,1051728169_0,2948.25,318.59,203
2022-12-04 19:02:00,h19309c1:3,"[2116.154714631363, 1462.5930151000962]","[13.548242454566122, 52.43562501054754]",43.63557834697844,1066222296#0,1066222296#0_0,2730.77,238.61,203
2022-12-04 19:02:00,h19433c1:1,"[1561.5080578941938, 1390.541670282912]","[13.540107796429009, 52.434877037353495]",53.75203496634722,976351540#0,976351540#0_0,2687.03,58.9,203
2022-12-04 19:02:00,h21990c1:5,"[3120.575050489554, 2589.9110097910843]","[13.562682814761764, 52.445937150467834]",0.0,-159515427,-159515427_0,360.08,180.3,203
2022-12-04 19:02:00,h23054c1:5,"[2093.5576757241715, 927.0888518242457]","[13.548068370778209, 52.430808137333756]",49.83149437576549,:482381078_3,:482381078_3_1,1047.16,315.18,203
2022-12-04 19:02:00,h28885c1:5,"[3170.700098943381, 3360.6113418942946]","[13.56319466037813, 52.45287273318224]",8.310845527335717,-311299993#1,-311299993#1_0,3100.41,247.26,203
2022-12-04 19:02:00,h28923c1:5,"[3092.9092210329613, 2524.9857518445738]","[13.562294891684953, 52.445348691733734]",0.0,:10228289857_6,:10228289857_6_1,1355.63,29.23,203
2022-12-04 19:02:00,h30183c1:3,"[1493.195003398925, 1606.1069961927697]","[13.539039190800798, 52.43680199478787]",51.346133956014455,318210355,318210355_0,1950.16,138.24,203
2022-12-04 19:02:00,h30300c1:3,"[1221.605225430429, 946.3316857577441]","[13.535242023429795, 52.43082294743574]",50.64591204759248,-142575704#0,-142575704#0_0,1001.53,318.59,203
2022-12-04 19:02:00,h32661c1:3,"[1369.4791745780608, 1443.6678246841877]","[13.537268258204175, 52.43531960335337]",48.27032011806124,-334308447#0,-334308447#0_0,472.0,137.82,203
2022-12-04 19:02:00,h33003c1:5,"[1055.7861115369149, 1114.2238068772774]","[13.532753815210453, 52.43230162276305]",13.50869029315808,:671564384_0,:671564384_0_0,96.38,239.91,203
2022-12-04 19:02:00,h34337c1:3,"[3115.394031563543, 2565.6644811512156]","[13.562613703893941, 52.445718309886416]",0.0,204977490#1,204977490#1_1,3378.73,26.48,203
2022-12-04 19:02:00,h34345c1:3,"[3073.0802607125274, 2489.0953976131345]","[13.562013746007654, 52.44502258300783]",0.0,25042028#4,25042028#4_0,3480.53,28.64,203
2022-12-04 19:02:00,h34990c1:5,"[791.1090075670079, 1229.6931905055046]","[13.528827497674664, 52.43329102581536]",32.61964246507744,802021414#0,802021414#0_0,1832.39,317.57,203
