dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 06:02:00,bl11788176b1:1,"[2967.6509053686777, 2248.1319864193915]","[13.560533670403453, 52.44283807223065]",44.5758507814863,:283115292_6,:283115292_6_0,1759.74,6.61,40
2022-12-04 06:02:00,bl11788176b2:7,"[2815.71424459226, 1371.2427821136787]","[13.558556317754327, 52.43492986165897]",48.88316707120836,113575152#0,113575152#0_0,1487.96,233.88,40
2022-12-04 06:02:00,carIn12058:1,"[173.74556090717334, 679.3092927690977]","[13.519915488354007, 52.42823126449981]",25.650281071197234,46039050#0,46039050#0_0,19.41,86.11,40
2022-12-04 06:02:00,carIn14775:1,"[2187.823465436471, 1757.3199789736236]","[13.549209336569417, 52.43828677589109]",35.421480029894674,:cluster_150756867_237252932_9,:cluster_150756867_237252932_9_0,3286.08,59.6,40
2022-12-04 06:02:00,carIn17601:1,"[1164.7012229652676, 1065.1104694639464]","[13.534369927929927, 52.43188008623922]",53.567856744534346,670062907#0,670062907#0_0,2837.78,225.59,40
2022-12-04 06:02:00,carIn21551:3,"[1034.2532163980502, 960.4208356758779]","[13.53248312151814, 52.4309154128917]",18.590585827415037,-52081075#2,-52081075#2_0,408.32,137.62,40
2022-12-04 06:02:00,carIn26321:3,"[2240.102953120632, 1530.9564647321174]","[13.550044945974966, 52.43626178530848]",22.01400524428216,:150749047_6,:150749047_6_0,794.87,92.71,40
2022-12-04 06:02:00,carIn32617:1,"[926.3605482875278, 858.7228415977368]","[13.53092713494438, 52.42998171779249]",42.04641445849617,:1560224076_3,:1560224076_3_0,957.57,54.07,40
2022-12-04 06:02:00,carIn5751:1,"[2498.0260770614905, 1933.1089317008282]","[13.553719414831981, 52.43992254779831]",38.41580605622823,-147053824#2,-147053824#2_0,3194.41,60.95,40
2022-12-04 06:02:00,carIn5943:3,"[138.56201573087716, 2847.867111832124]","[13.518744673825607, 52.44771422785618]",70.9355296266889,850224612,850224612_0,133.58,320.31,40
2022-12-04 06:02:00,carIn8017:3,"[621.7412424878671, 490.33944295597917]","[13.526558741579057, 52.42661520125046]",0.0,190083618#0,190083618#0_0,4070.48,182.36,40
2022-12-04 06:02:00,carIn8140:1,"[2650.6798913710454, 2019.8300740851791]","[13.555938930224826, 52.440729385160886]",47.44585666367463,11389403#1,11389403#1_0,1597.98,241.31,40
2022-12-04 06:02:00,carIn9683:3,"[1958.02674126428, 1628.2118485064266]","[13.545868177249146, 52.43708491953176]",23.240835101854177,:257749657_7,:257749657_7_0,1823.39,60.55,40
2022-12-04 06:02:00,h103582c1:3,"[3058.2045493520227, 1583.9687589762373]","[13.562059862998908, 52.43688514303458]",18.23445746385988,441521943#0,441521943#0_1,1606.16,207.02,40
2022-12-04 06:02:00,h104475c1:3,"[3057.8013175484507, 2461.11382496463]","[13.561797211384372, 52.44476836728377]",44.24363985476547,25042028#4,25042028#4_0,4462.19,28.64,40
2022-12-04 06:02:00,h110142c1:3,"[3010.036111983086, 2635.810530465701]","[13.561043504835096, 52.446329896637]",43.501386979813596,70553224#1,70553224#1_0,3960.02,293.53,40
2022-12-04 06:02:00,h14674c1:1,"[768.9477709249608, 1183.0999188251212]","[13.528515586283913, 52.43286822185954]",44.86600790511753,142575655#6,142575655#6_0,1568.97,227.73,40
2022-12-04 06:02:00,h14674c1:3,"[1017.7289957661822, 1405.5333035703388]","[13.532107228544483, 52.43491277520739]",48.84795417420411,-142575700#5,-142575700#5_0,920.25,48.14,40
2022-12-04 06:02:00,h15757c1:1,"[1727.6257057410212, 1499.7005350589363]","[13.542518137546361, 52.43588822413623]",40.77664037916663,-152839428,-152839428_0,655.09,240.89,40
2022-12-04 06:02:00,h16342c1:5,"[1735.8547516702843, 2178.1362573376796]","[13.542437919728588, 52.441987071743355]",33.53089148174477,-177615719#0,-177615719#0_0,2037.83,325.98,40
2022-12-04 06:02:00,h16668c1:5,"[979.653831443022, 434.9397420489889]","[13.53183728160704, 52.42618276489268]",43.61214162742116,-190083608#1,-190083608#1_0,4166.86,276.38,40
2022-12-04 06:02:00,h18593c1:5,"[498.5844260157554, 2424.0565927205125]","[13.52416752256956, 52.44397153338046]",68.9409248343759,1051728169,1051728169_0,1178.35,318.32,40
2022-12-04 06:02:00,h28939c1:3,"[1176.411854758617, 842.9570768102054]","[13.534608349453396, 52.429885649089364]",56.3230074929358,-142575656#5,-142575656#5_0,291.66,49.5,40
2022-12-04 06:02:00,h30297c1:5,"[583.4130222391129, 1049.8813293234987]","[13.52582744947098, 52.431636960995235]",51.21038481997162,143308521#6,143308521#6_0,134.16,63.33,40
2022-12-04 06:02:00,h56298c1:5,"[2982.851846105025, 1500.9383073392387]","[13.560976076392977, 52.43612543019498]",51.47340727222812,600369825,600369825_0,1866.99,221.34,40
2022-12-04 06:02:00,h7207c1:5,"[1467.4910108259367, 1360.826079883436]","[13.538734139152792, 52.43459289495472]",0.0,318210389#0,318210389#0_0,1250.41,238.72,40
2022-12-04 06:02:00,h91595c1:3,"[1259.3095810794619, 1564.9146536787403]","[13.535612104428411, 52.436389239115044]",43.33003988741276,:cluster_7885145184_7885262688_13,:cluster_7885145184_7885262688_13_0,2035.17,138.14,40
2022-12-04 06:02:00,randUni101255:1,"[1336.8412605852886, 1147.1679324561712]","[13.536876594404047, 52.43264891406842]",50.67899233109879,318210361#0,318210361#0_1,906.69,314.91,40
2022-12-04 06:02:00,randUni10160:1,"[1916.430517319683, 1608.388488342639]","[13.545262353133307, 52.43689923520398]",23.785090244913103,178028204#2,178028204#2_0,925.35,240.53,40
