dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 02:03:00,randUni16965:1,"[2892.7071488295337, 2620.0970391062965]","[13.559322362382256, 52.44616766050075]",51.614774163086544,192204859#0,192204859#0_1,1666.18,358.62,28
2022-12-04 02:03:00,randUni17814:1,"[2031.7302171757517, 1673.0689536291284]","[13.546938759075111, 52.43750139205062]",27.17083952580746,178028204#1,178028204#1_0,1959.38,240.79,28
2022-12-04 02:03:00,randUni234:1,"[396.6065869054602, 1159.7853207001694]","[13.523047711542125, 52.43259042380929]",42.532327250667144,-142575657#4,-142575657#4_0,176.72,137.66,28
2022-12-04 02:03:00,randUni25053:1,"[2145.3236453430345, 1736.0817016077103]","[13.548590611459472, 52.438088228962734]",25.644294823741607,1072269112,1072269112_0,1722.91,239.33,28
2022-12-04 02:03:00,randUni27048:1,"[1468.417452957835, 1342.537429972327]","[13.538753199825884, 52.434428696516434]",25.69748409105003,:cluster_1652675097_1652675099_24,:cluster_1652675097_1652675099_24_0,701.71,112.49,28
2022-12-04 02:03:00,randUni27216:1,"[2981.55686167363, 2318.5982460230152]","[13.560717549278364, 52.44347387303638]",40.50093547807541,:1613212051_1,:1613212051_1_0,477.41,201.9,28
2022-12-04 02:03:00,randUni28613:1,"[2090.157493380332, 1061.291469879156]","[13.547978731387138, 52.43201365708145]",26.316123581495443,:1859627154_1,:1859627154_1_0,3706.48,238.85,28
2022-12-04 02:03:00,randUni32078:1,"[2441.8205784332, 1901.9048521994243]","[13.552902019883197, 52.43963199086423]",45.96625465485261,:1597984723_7,:1597984723_7_0,2074.7,62.06,28
2022-12-04 02:03:00,randUni37186:1,"[1608.2347238490236, 1497.276522773192]","[13.540763206604552, 52.43584478485221]",53.56828797353971,40191607#0,40191607#0_2,1124.68,318.49,28
2022-12-04 02:03:00,randUni37670:1,"[2369.303163897603, 1907.8832187046355]","[13.551833789968569, 52.43967266459943]",24.440592727374057,140964927#3,140964927#3_0,197.47,143.65,28
2022-12-04 02:03:00,randUni40413:1,"[1878.033443624866, 1587.012672878878]","[13.544704038527927, 52.43670017431022]",25.823060150005038,178028204#5,178028204#5_0,2342.49,239.56,28
2022-12-04 02:03:00,randUni44079:1,"[1402.9659233532036, 2076.4696410925185]","[13.537572362194906, 52.44101290940462]",26.033601700481288,:1597984768_2,:1597984768_2_0,2687.28,47.8,28
2022-12-04 02:03:00,randUni48516:1,"[1657.7846557510136, 1465.7355175720077]","[13.541501201118546, 52.43557030395535]",11.011498370946152,45875465,45875465_0,1082.25,240.87,28
2022-12-04 02:03:00,randUni50062:1,"[1892.0958267089898, 1591.419484471953]","[13.544909525918586, 52.43674232499983]",26.367098290912498,:cluster_237254713_3234767440_9,:cluster_237254713_3234767440_9_0,1504.17,60.96,28
2022-12-04 02:03:00,randUni69558:1,"[2640.424811290959, 1232.7024555219239]","[13.55601942102937, 52.43365328841376]",49.5926626442516,113575152#6,113575152#6_0,2239.26,223.64,28
2022-12-04 02:03:00,randUni73011:1,"[1907.1768074341287, 1599.6943909643387]","[13.545128847407192, 52.43681942370882]",28.685232835056183,:cluster_237254713_3234767440_9,:cluster_237254713_3234767440_9_0,1638.75,61.25,28
2022-12-04 02:03:00,randUni73976:1,"[1159.0565496253337, 2025.1838570633236]","[13.534000557815665, 52.44050756845133]",57.5829435490607,153021545#0,153021545#0_0,2249.15,318.71,28
2022-12-04 02:03:00,randUni80618:1,"[893.1229638023203, 1314.6766508766827]","[13.530302109768797, 52.43407345503985]",10.959947381634253,-180789857#0,-180789857#0_0,98.63,138.3,28
2022-12-04 02:03:00,randUni82202:1,"[2893.287568419059, 2595.9365663325234]","[13.559337984875054, 52.44595062393691]",52.937460226191234,192204859#0,192204859#0_1,4425.87,358.62,28
2022-12-04 02:03:00,randUni82904:1,"[2937.4299743808365, 2172.233381070705]","[13.560111439784762, 52.442150526671796]",52.657064902973275,25042028#0,25042028#0_0,3049.3,61.5,28
2022-12-04 02:03:00,randUni85591:1,"[2334.328196995284, 1596.2481401140985]","[13.551411304981427, 52.43686557161991]",31.549131563624325,:150746772_1,:150746772_1_0,339.51,238.36,28
2022-12-04 02:03:00,randUni88955:1,"[2566.3655816735018, 1108.2740876893058]","[13.554967008443223, 52.43252169255144]",12.033120049727536,:cluster_105789410_593902037_10,:cluster_105789410_593902037_10_0,1730.07,26.41,28
2022-12-04 02:03:00,randUni9847:1,"[1543.3621590494438, 379.0829381784825]","[13.540141399487672, 52.425783380867465]",52.122592351458,-318210371#0,-318210371#0_0,3099.22,276.31,28
2022-12-04 02:04:00,randUni100268:1,"[1115.5809762169768, 983.5841752002385]","[13.533672001728286, 52.43113842584711]",37.742540489036735,143308542#8,143308542#8_0,723.03,46.85,25
2022-12-04 02:04:00,randUni103772:1,"[2846.856966869403, 2123.539491441722]","[13.55879364285228, 52.441696665579784]",45.07878204885993,-11389403#0,-11389403#0_0,1158.3,61.31,25
2022-12-04 02:04:00,randUni13429:1,"[1058.3016855270635, 946.2260888253921]","[13.532840951407131, 52.43079222796167]",19.276792530159764,:cluster_38920778_671564358_19,:cluster_38920778_671564358_19_0,1093.43,94.63,25
2022-12-04 02:04:00,randUni14623:1,"[1013.133970734134, 431.1993967199286]","[13.532330615406423, 52.42615526033463]",50.16998129175056,-190083608#1,-190083608#1_0,2995.63,276.37,25
2022-12-04 02:04:00,randUni16965:1,"[2163.1075089745727, 2942.09443209763]","[13.548495877135727, 52.44893034825748]",49.67513879302015,-363443435,-363443435_0,2493.73,289.67,25
2022-12-04 02:04:00,randUni234:1,"[965.3657484143037, 1358.2549900114382]","[13.531351372958458, 52.43447830759816]",45.80944200693904,-142575655#0,-142575655#0_0,923.9,47.42,25
2022-12-04 02:04:00,randUni27048:1,"[2047.3323128255427, 1417.009554775454]","[13.547243895614333, 52.435202903788834]",50.37593311130764,-1066222296#1,-1066222296#1_0,1439.2,58.71,25
2022-12-04 02:04:00,randUni27216:1,"[2472.2113530301904, 1922.4340850167725]","[13.55334291404582, 52.43982196443798]",38.933675468279986,147053824#2,147053824#2_0,1161.0,240.95,25
2022-12-04 02:04:00,randUni29383:1,"[1135.072769087026, 1181.016874007216]","[13.533899707433038, 52.43291637671474]",9.607411253917935,-142575701#0,-142575701#0_0,51.1,46.81,25
2022-12-04 02:04:00,randUni32078:1,"[2988.694240653685, 2327.7891239432433]","[13.560819831451745, 52.443557753152]",42.9883135719783,:1613212051_3,:1613212051_3_0,2808.23,21.89,25
2022-12-04 02:04:00,randUni35864:1,"[1801.8779279445919, 2074.744819795419]","[13.543439579518234, 52.44106981916505]",31.426691255906743,:416393855_7,:416393855_7_0,230.06,145.67,25
2022-12-04 02:04:00,randUni37670:1,"[2005.6053144704777, 1658.4635550026228]","[13.546558895862198, 52.43736540583898]",23.392546711919596,178028204#1,178028204#1_0,675.95,240.79,25
2022-12-04 02:04:00,randUni40413:1,"[1469.332845958951, 1358.1977075753707]","[13.538762004095279, 52.43456960751795]",0.23682865545518644,318210389#0,318210389#0_1,2811.99,238.69,25
2022-12-04 02:04:00,randUni48516:1,"[1366.0675999620191, 1264.8078691770793]","[13.537271326209845, 52.43371150387315]",36.22691137470177,670062912#0,670062912#0_0,1439.54,225.32,25
2022-12-04 02:04:00,randUni50062:1,"[2370.052455132021, 1862.9296073932996]","[13.551858057808467, 52.43926878297256]",48.38520784355991,-147053824#4,-147053824#4_0,2053.92,60.3,25
2022-12-04 02:04:00,randUni69558:1,"[2282.900278032183, 1482.4299318617216]","[13.55068860212206, 52.43583337311926]",46.977302088686606,-23913524,-23913524_0,2816.34,322.03,25
2022-12-04 02:04:00,randUni70523:1,"[2622.726188059189, 2004.5322836460673]","[13.555532319064373, 52.440586876170215]",47.27445498395006,11389403#1,11389403#1_0,678.32,241.31,25
2022-12-04 02:04:00,randUni73011:1,"[2390.467614030321, 1873.8204790468824]","[13.552155079238359, 52.43937034024588]",46.825878670138025,:220508530_9,:220508530_9_0,2194.44,61.51,25
2022-12-04 02:04:00,randUni736:1,"[1914.7176540551125, 1340.153403317597]","[13.545316565510262, 52.434488191818346]",48.434222224966106,166142951#1,166142951#1_0,152.84,238.7,25
2022-12-04 02:04:00,randUni80618:1,"[1058.0142496656722, 871.689969030964]","[13.532858972987093, 52.43012229340692]",42.31103640315542,142575688#0,142575688#0_0,701.88,229.33,25
2022-12-04 02:04:00,randUni82904:1,"[3088.452628574528, 2752.9377949095774]","[13.562162625047616, 52.447396600398534]",31.72969565603074,162915320#1,162915320#1_0,3711.27,63.95,25
2022-12-04 02:04:00,randUni85591:1,"[2180.4262399486142, 1241.9645046619075]","[13.549252697622718, 52.43365373238792]",28.66696241509352,-149611514#4,-149611514#4_0,900.4,239.16,25
2022-12-04 02:04:00,randUni88955:1,"[3079.8316467757104, 1612.671073622951]","[13.562369503978148, 52.43714697102738]",1.1744771192059351,283006415#0,283006415#0_0,2457.89,8.2,25
2022-12-04 02:04:00,randUni93687:1,"[1923.961200336998, 1118.515785026]","[13.54551808104727, 52.4324979191901]",63.014787842428284,153021549#3,153021549#3_0,184.1,319.29,25
2022-12-04 02:04:00,randUni9847:1,"[674.077023537218, 477.6738800446049]","[13.527331969876695, 52.42651095815545]",54.46730179231891,320741895#0,320741895#0_0,3975.07,277.48,25
2022-12-04 02:05:00,randUni100268:1,"[1542.7265448681676, 1379.257303368785]","[13.53983497245262, 52.43477221033642]",40.85355997065283,976351540#0,976351540#0_0,1307.28,59.82,19
2022-12-04 02:05:00,randUni103772:1,"[3150.2015099448868, 2659.4617551263555]","[13.563098233488027, 52.44656752967707]",22.76005203000463,11389571#0,11389571#0_0,1803.13,27.97,19
2022-12-04 02:05:00,randUni14623:1,"[353.3559463377496, 550.1415550563037]","[13.522595008896795, 52.427103421819545]",40.23015726204718,142575699#0,142575699#0_0,3701.07,355.69,19
2022-12-04 02:05:00,randUni234:1,"[1449.4711864944113, 1356.4908346873278]","[13.538470453989872, 52.434550657539226]",0.4995684480274843,-52080655#2,-52080655#2_1,1605.41,137.43,19
2022-12-04 02:05:00,randUni27048:1,"[2547.695845764253, 1328.4583286262994]","[13.5546277365387, 52.434497227944355]",27.36367584319753,:1597984622_9,:1597984622_9_0,2113.1,59.37,19
2022-12-04 02:05:00,randUni27216:1,"[2009.9555493580208, 1660.8955990706252]","[13.546622149300907, 52.4373880499099]",22.696242055241935,178028204#1,178028204#1_0,1692.19,240.79,19
2022-12-04 02:05:00,randUni29383:1,"[1073.8880171856285, 1694.276621679318]","[13.532846827940158, 52.4375180586855]",46.55920524481963,334308450#2,334308450#2_0,755.0,47.58,19
2022-12-04 02:05:00,randUni35864:1,"[2073.557180513086, 1693.067307533468]","[13.547547940077283, 52.43768868230059]",31.257800874702777,-178028203#2,-178028203#2_0,724.25,59.75,19
2022-12-04 02:05:00,randUni37670:1,"[1600.4452526159598, 1437.9757504137979]","[13.540666271533796, 52.43531041305924]",40.40511261457089,206889086#0,206889086#0_0,1138.01,239.6,19
2022-12-04 02:05:00,randUni45939:1,"[1126.462479685077, 994.4063216640162]","[13.533828768931306, 52.431237672395405]",46.17356859079594,143308542#8,143308542#8_0,296.14,45.05,19
2022-12-04 02:05:00,randUni48516:1,"[917.9789151503478, 878.0639351565807]","[13.530798118649098, 52.4301540115251]",35.03918057098857,143308546#0,143308546#0_0,2034.8,233.35,19
2022-12-04 02:05:00,randUni50062:1,"[2982.731256113284, 2312.4775171171955]","[13.560736614986398, 52.44341907358456]",48.36235098634383,25042028#3,25042028#3_0,2852.69,19.63,19
2022-12-04 02:05:00,randUni5766:1,"[1298.7320106539482, 1165.0713558407467]","[13.536310906420724, 52.43280288314074]",31.0112921418076,143308552#0,143308552#0_0,515.24,45.23,19
2022-12-04 02:05:00,randUni69558:1,"[1701.9256918919107, 1378.771571059646]","[13.542176089960286, 52.434796730761555]",48.84209566913114,1102336903#1,1102336903#1_2,3549.58,325.73,19
2022-12-04 02:05:00,randUni70523:1,"[2063.600458881819, 1790.7090738695033]","[13.5473726558527, 52.43856442879721]",27.56791177909518,178028209#1,178028209#1_0,1348.04,325.84,19
2022-12-04 02:05:00,randUni73011:1,"[2991.8108576793616, 2334.9574783269354]","[13.560863570045735, 52.443622736181844]",49.725079052398634,25042028#4,25042028#4_0,2994.32,24.04,19
2022-12-04 02:05:00,randUni736:1,"[1396.2430292665504, 1294.6457499832147]","[13.537706157246134, 52.43398515602495]",51.020733213533134,670062912#0,670062912#0_0,828.16,225.32,19
2022-12-04 02:05:00,randUni88955:1,"[2901.0783435066282, 2162.9849604862684]","[13.559579518306046, 52.442060895760925]",47.816700075862116,23010175#0,23010175#0_0,3041.86,352.44,19
2022-12-04 02:05:00,randUni93687:1,"[2318.8346563130262, 1617.7158186340353]","[13.551177136388997, 52.43705571901999]",34.72062398765429,-140964907#2,-140964907#2_0,1031.17,323.48,19
2022-12-04 02:06:00,randUni100268:1,"[1909.6582491240943, 1601.0436392840209]","[13.54516493853337, 52.43683199890698]",24.302821017974562,-178028204#3,-178028204#3_0,1737.39,61.37,15
2022-12-04 02:06:00,randUni20903:1,"[2371.759542927052, 1224.2706167145682]","[13.552071347465223, 52.433529196262946]",26.362408487708723,146511461#6,146511461#6_0,317.69,59.4,15
2022-12-04 02:06:00,randUni234:1,"[1731.7723097056744, 1502.009496516884]","[13.542578428864978, 52.43590972724505]",1.4641619424191032,-152839428,-152839428_0,1977.29,240.89,15
2022-12-04 02:06:00,randUni27048:1,"[2809.741697472333, 1589.722212800891]","[13.558404404286412, 52.43689236229699]",28.772109015071443,229469715#1,229469715#1_0,2566.93,316.11,15
2022-12-04 02:06:00,randUni27216:1,"[1657.41317701149, 1465.5232440065658]","[13.54149580154082, 52.435568328792186]",0.0966735415055468,45875465,45875465_0,2095.76,240.82,15
2022-12-04 02:06:00,randUni37670:1,"[1320.8938167997437, 1158.776301435598]","[13.536638647816519, 52.43275034074658]",41.067350274306996,-318210361#2,-318210361#2_0,1571.92,135.78,15
2022-12-04 02:06:00,randUni45939:1,"[1494.0561335462426, 1349.866936245225]","[13.539128026494152, 52.43449922805292]",41.452596950847656,976351540#0,976351540#0_0,808.19,58.29,15
2022-12-04 02:06:00,randUni48516:1,"[452.3661205147679, 754.0317297295419]","[13.523989439317162, 52.42895402817591]",37.60742212024389,-1130887422#0,-1130887422#0_0,2576.42,355.83,15
2022-12-04 02:06:00,randUni50062:1,"[2707.196078801341, 2740.328681706267]","[13.556558430401255, 52.44721495858017]",45.99501676076344,31091957#0,31091957#0_0,3612.17,290.2,15
2022-12-04 02:06:00,randUni5766:1,"[1771.665360968903, 1520.7764636077295]","[13.54315949571542, 52.43608562238681]",28.213974702250976,-152839426,-152839426_0,1112.28,60.36,15
2022-12-04 02:06:00,randUni67240:1,"[2310.2715986767193, 2246.015964460518]","[13.550865926333088, 52.442700965044985]",23.74774130308182,:101373519_6,:101373519_6_0,231.05,82.36,15
2022-12-04 02:06:00,randUni70523:1,"[1790.3534498910858, 2097.4094579303505]","[13.543263371816337, 52.44127142688399]",27.10355540378647,-177615719#0,-177615719#0_0,1802.8,325.98,15
2022-12-04 02:06:00,randUni73011:1,"[2685.0561781494825, 2748.600552595034]","[13.556230345147762, 52.44728532586664]",48.806437676359614,:7165734342_0,:7165734342_0_0,3753.19,290.47,15
2022-12-04 02:06:00,randUni736:1,"[944.92325211038, 1061.0068549921482]","[13.53113961425867, 52.4318031041299]",46.69356744731446,52081075#3,52081075#3_0,1459.83,317.28,15
2022-12-04 02:06:00,randUni88955:1,"[2648.405041072533, 2762.2694162114853]","[13.555687226759863, 52.44740159050354]",49.13413306465105,31091957#1,31091957#1_0,3810.25,290.45,15
2022-12-04 02:07:00,randUni100268:1,"[2257.7729494881582, 1798.1316536847573]","[13.550225966566995, 52.43866618372928]",40.84314184738524,-147053824#5,-147053824#5_0,2137.47,59.8,17
2022-12-04 02:07:00,randUni100286:1,"[2564.7649428795858, 1342.2804605466024]","[13.55487466778616, 52.43462452130766]",26.506840071660665,:5837756893_0,:5837756893_0_0,221.73,239.32,17
2022-12-04 02:07:00,randUni11450:1,"[1892.5083560631565, 1129.256616778307]","[13.54505242042826, 52.43258876123852]",53.74933503706911,461514282#1,461514282#1_1,517.54,138.92,17
2022-12-04 02:07:00,randUni20903:1,"[2854.5487488573526, 1383.1605414187695]","[13.559123879203394, 52.435043932100406]",46.96709815495913,190928927#9,190928927#9_0,982.27,53.15,17
2022-12-04 02:07:00,randUni25330:1,"[2032.0235806183105, 1546.0273477330168]","[13.546980637107094, 52.436359671913785]",28.754628679710887,23788323,23788323_0,210.37,322.12,17
2022-12-04 02:07:00,randUni36485:1,"[1331.19241493212, 1201.7897143242333]","[13.536777272670745, 52.43313879188355]",46.41218721289976,998243552#0,998243552#0_1,709.74,44.99,17
2022-12-04 02:07:00,randUni37670:1,"[1263.7059344570187, 734.4718084944277]","[13.535924148389933, 52.428926553138105]",40.3285855174202,142575694#1,142575694#1_0,2162.97,229.16,17
2022-12-04 02:07:00,randUni39195:1,"[1153.5634728867083, 829.8943182229416]","[13.534276304589582, 52.42976408532909]",20.385960683161176,:1560224022_0,:1560224022_0_0,395.66,250.21,17
2022-12-04 02:07:00,randUni45939:1,"[1881.3061314791123, 1585.2215226932988]","[13.54475269495049, 52.43668466886331]",28.00355864590683,-178028204#7,-178028204#7_0,1262.72,59.62,17
2022-12-04 02:07:00,randUni48568:1,"[823.7610139977728, 1193.4808786455737]","[13.529318452261377, 52.43297154668901]",53.03321626299606,887919959#1,887919959#1_0,586.46,318.66,17
2022-12-04 02:07:00,randUni51293:1,"[1166.6198239078535, 1540.2868648905276]","[13.534256430687742, 52.436151012206146]",47.591101236989765,-142575700#2,-142575700#2_0,494.87,47.78,17
2022-12-04 02:07:00,randUni5181:1,"[1459.9086594224298, 667.1391641613075]","[13.538828876297261, 52.42835709538298]",43.12070170389058,:cluster_1560223704_5548037056_5,:cluster_1560223704_5548037056_5_0,513.26,319.43,17
2022-12-04 02:07:00,randUni5766:1,"[2147.090405477174, 1733.4024384150264]","[13.548617384482261, 52.43806446826654]",24.89081561892742,-1072269112,-1072269112_0,1543.8,59.31,17
2022-12-04 02:07:00,randUni61201:1,"[2602.9664252242096, 2146.6474880677224]","[13.55519992936346, 52.44186057519261]",18.765788115318866,23913522#1,23913522#1_0,9.33,337.82,17
2022-12-04 02:07:00,randUni67237:1,"[647.5040118261954, 687.0865097998308]","[13.526878545289662, 52.42838815164181]",41.40701475115908,:cluster_1560223635_1560223686_294169342_5,:cluster_1560223635_1560223686_294169342_5_0,290.13,4.43,17
2022-12-04 02:07:00,randUni736:1,"[641.3232809876135, 1311.4951033021825]","[13.526600510850779, 52.43399878106401]",7.58184720005924,412992929,412992929_0,1900.16,228.85,17
2022-12-04 02:07:00,randUni77088:1,"[1498.1755953848433, 980.0096792861499]","[13.539298526194493, 52.43117593210661]",45.51969638278457,:3351121212_6,:3351121212_6_0,117.31,134.83,17
2022-12-04 02:08:00,randUni100268:1,"[2229.386989571511, 2097.0055728413354]","[13.54972031058939, 52.44134716481416]",23.55977875778968,:248077378_5,:248077378_5_0,2568.59,322.39,18
2022-12-04 02:08:00,randUni100286:1,"[2093.7824867113345, 1448.9770069328058]","[13.547917493895396, 52.43549859831765]",48.55498481256105,1066222296#1,1066222296#1_0,861.08,238.71,18
2022-12-04 02:08:00,randUni11450:1,"[2279.787366726626, 735.6353451685666]","[13.550863028945455, 52.429121057408814]",27.670881188822005,:cluster_1976653172_21540774_294139689_552384763_28,:cluster_1976653172_21540774_294139689_552384763_28_0,1076.53,68.56,18
2022-12-04 02:08:00,randUni13594:1,"[2683.0799328957323, 1706.3947204996452]","[13.556507509412437, 52.43791822518066]",28.478071106281135,-1093549448#0,-1093549448#0_0,18.31,133.14,18
2022-12-04 02:08:00,randUni20903:1,"[2920.1577533067666, 2041.1367835927322]","[13.559895837618106, 52.440969210420896]",48.59298155076136,23010175#0,23010175#0_0,1766.67,346.23,18
2022-12-04 02:08:00,randUni36485:1,"[1629.288008551507, 1435.26961032655]","[13.541091203567062, 52.43529132583043]",0.0,976351540#0,976351540#0_1,1090.55,59.23,18
2022-12-04 02:08:00,randUni39195:1,"[683.6098463897127, 1107.0837291914409]","[13.527283558500818, 52.432169416869236]",22.27809330257408,142575655#7,142575655#7_0,1074.51,228.63,18
2022-12-04 02:08:00,randUni45939:1,"[2350.1593460543068, 1851.5163053169235]","[13.551568869126536, 52.439162623708135]",46.98830687646786,-147053824#4,-147053824#4_0,1801.98,60.11,18
2022-12-04 02:08:00,randUni479:1,"[2031.0055535391145, 2030.4949434659038]","[13.546822403352836, 52.44071358849781]",29.54465695597816,-20553917#0,-20553917#0_0,262.05,223.6,18
2022-12-04 02:08:00,randUni5181:1,"[1222.526421635237, 1094.2073159614165]","[13.53521149969554, 52.432152126295]",0.0,143308542#10,143308542#10_1,1077.03,45.35,18
2022-12-04 02:08:00,randUni5766:1,"[2768.7112449437586, 2080.7766697711486]","[13.557656899508705, 52.44129832449757]",47.034453230884296,-11389403#0,-11389403#0_0,2255.99,61.31,18
2022-12-04 02:08:00,randUni61201:1,"[2291.075559665699, 1821.2183113606627]","[13.550708906930023, 52.438879676637555]",45.39580672478832,:237253392_0,:237253392_0_0,576.78,239.99,18
2022-12-04 02:08:00,randUni67237:1,"[1203.8654828519989, 1071.2054290105718]","[13.534943969850204, 52.43194200059828]",44.989379008369944,143308542#10,143308542#10_0,997.76,45.24,18
2022-12-04 02:08:00,randUni77088:1,"[1988.385229694105, 437.21614708875876]","[13.546666817954362, 52.42638645232426]",32.71030947084035,52243916#0,52243916#0_0,861.56,48.29,18
2022-12-04 02:08:00,randUni78535:1,"[3080.249178100222, 2691.0895934723876]","[13.562060064513382, 52.44683927621813]",30.89958578303647,-65538633#1,-65538633#1_0,460.67,153.17,18
