dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 20:02:00,carIn10075:3,"[1485.740929735802, 1344.728900158737]","[13.5390072823449, 52.43445153988422]",37.790838369112464,976351540#0,976351540#0_0,1278.32,56.23,114
2022-12-04 20:02:00,carIn10134:3,"[2678.5809513452245, 2751.0159149744004]","[13.556134391449048, 52.44730587086258]",43.020872911759675,:7165734342_0,:7165734342_0_0,3954.7,290.46,114
2022-12-04 20:02:00,carIn10753:3,"[960.7051975372864, 1039.2033933818343]","[13.531378180942236, 52.43161003155729]",50.45359104127948,-52081075#3,-52081075#3_0,753.95,137.28,114
2022-12-04 20:02:00,carIn12614:3,"[2529.507130460585, 2957.8030329430326]","[13.553880797736685, 52.44913755757456]",25.830687037963866,:3284468929_1,:3284468929_1_0,4137.24,200.44,114
2022-12-04 20:02:00,carIn13083:3,"[350.4175138180369, 589.2176778522576]","[13.522540063909583, 52.427454071289915]",40.90465721178581,:2007005081_0,:2007005081_0_0,3306.25,355.73,114
2022-12-04 20:02:00,carIn15118:3,"[1985.945698981228, 449.3461202995258]","[13.546627366070213, 52.42649502848909]",35.863037204853796,48298278#0,48298278#0_0,2597.51,230.25,114
2022-12-04 20:02:00,carIn16529:1,"[2053.3603446180077, 498.64529787546235]","[13.547603929051643, 52.42695028002383]",45.10304459902762,-43660343#1,-43660343#1_0,1880.18,45.3,114
2022-12-04 20:02:00,carIn17495:3,"[1473.7542418303892, 1662.4897256741642]","[13.538736542052524, 52.43730519419265]",41.07305623789779,40191607#4,40191607#4_0,1062.68,319.04,114
2022-12-04 20:02:00,carIn20882:3,"[1445.918126794844, 1344.233782851037]","[13.538421852874865, 52.434439853125554]",33.18076703444124,670062912#0,670062912#0_0,3080.34,231.12,114
2022-12-04 20:02:00,carIn21022:3,"[1482.3507669822889, 385.82879739927273]","[13.5392424251444, 52.42583292963435]",9.342000378090889,-318210371#0,-318210371#0_0,2.6,276.31,114
2022-12-04 20:02:00,carIn21150:3,"[2766.764638622529, 1335.0127281553757]","[13.557847152999724, 52.4345954691042]",44.52457712555954,113575152#1,113575152#1_0,742.0,233.51,114
2022-12-04 20:02:00,carIn21341:1,"[2516.4240205067485, 2922.4770115081283]","[13.553698752523735, 52.44881771483141]",26.44468702284228,177615723#1,177615723#1_0,33.61,200.31,114
2022-12-04 20:02:00,carIn24209:3,"[408.0667875708507, 1491.5111466231215]","[13.523116539361492, 52.43557384954237]",42.982334836752926,-135777010#3,-135777010#3_0,1086.55,227.66,114
2022-12-04 20:02:00,carIn24358:3,"[3016.167812502721, 2384.866997318332]","[13.561207189974601, 52.44407565433279]",60.024874360821606,25042028#4,25042028#4_0,3877.96,28.64,114
2022-12-04 20:02:00,carIn24841:3,"[1715.5756869938175, 350.443287047047]","[13.542681720458628, 52.42555721994774]",50.68786614322534,318210371#2,318210371#2_0,1199.05,95.85,114
2022-12-04 20:02:00,carIn26706:3,"[1445.7603620474622, 1339.8542762156972]","[13.53842083544952, 52.43440046422395]",36.44502916705795,670062912#0,670062912#0_1,936.09,230.27,114
