dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 21:02:00,carIn12861:3,"[1271.5966034185574, 409.01425725697817]","[13.536137081422098, 52.42600298339736]",48.26647584521486,-318210362,-318210362_0,3393.3,274.35,55
2022-12-04 21:02:00,carIn14454:1,"[313.91253476560007, 502.5396508648032]","[13.522029423052482, 52.426668360938166]",51.9508993885659,190083610#0,190083610#0_1,78.14,95.67,55
2022-12-04 21:02:00,carIn24611:3,"[449.9774999072489, 2478.6541343714043]","[13.52343622088145, 52.444453292826]",63.18561958963224,1051728169,1051728169_0,3697.7,318.32,55
2022-12-04 21:02:00,carIn27912:3,"[1280.9309657886577, 1151.9328607897407]","[13.536053073368171, 52.43268156227382]",50.603526988916684,143308552#0,143308552#0_1,931.47,45.33,55
2022-12-04 21:02:00,carIn29541:1,"[2450.6957113505473, 2832.1032960259427]","[13.552758552775114, 52.44799366153316]",45.64066192991263,363443436,363443436_0,207.25,110.26,55
2022-12-04 21:02:00,carIn33860:3,"[1458.335070598902, 1347.9804128557814]","[13.538603324416552, 52.43447578228969]",20.57925205011946,:cluster_1652675097_1652675099_16,:cluster_1652675097_1652675099_16_0,2388.24,133.5,55
2022-12-04 21:02:00,carIn35490:3,"[1317.487561089602, 1505.5120445225011]","[13.536485313087217, 52.43586595903984]",48.696185572989286,334308447#1,334308447#1_0,1786.13,317.19,55
2022-12-04 21:02:00,carIn44:3,"[1053.6375672706054, 962.7096005734415]","[13.532767453068272, 52.430939520026456]",17.230877916495203,670062907#2,670062907#2_0,2705.56,238.54,55
2022-12-04 21:02:00,carIn7037:3,"[2941.817368558183, 2660.3018143823465]","[13.560032919987412, 52.44653779629841]",47.77042203551459,238053688#0,238053688#0_1,2357.0,287.26,55
2022-12-04 21:02:00,carIn8607:1,"[3106.921121177477, 2587.152555442605]","[13.562482792599614, 52.4459099178494]",40.456512395152814,1118064016,1118064016_0,909.41,113.3,55
2022-12-04 21:02:00,carIn9235:3,"[498.49289039242325, 2424.159409755193]","[13.524166145411373, 52.443972440624925]",87.22283542854288,1051728169,1051728169_0,3431.51,318.32,55
2022-12-04 21:02:00,carIn9606:3,"[2216.6399226907183, 2918.8682305881835]","[13.549290168946342, 52.44873126792923]",49.37865795226779,363443437,363443437_0,2188.61,110.82,55
2022-12-04 21:02:00,h111889c1:1,"[3288.237880358265, 1621.1283954399398]","[13.565431779229884, 52.43726020307046]",23.8940113872668,-151237820,-151237820_0,3798.45,109.78,55
2022-12-04 21:02:00,h17565c1:5,"[1163.9173044785134, 1031.6059048473649]","[13.534368392152745, 52.431578826009506]",43.36653758524523,143308542#10,143308542#10_0,1086.54,45.22,55
2022-12-04 21:02:00,h17761c1:3,"[2197.7560699663236, 1766.85452893092]","[13.549352589811061, 52.4383742588149]",35.13842243783036,:cluster_150756867_237252932_1,:cluster_150756867_237252932_1_0,616.28,239.61,55
2022-12-04 21:02:00,h19122c1:6,"[3112.9951741915224, 2554.3319703514394]","[13.562581736239375, 52.445616030697586]",47.570944267992026,204977490#1,204977490#1_0,1524.92,29.23,55
2022-12-04 21:02:00,h19365c1:3,"[2743.6955741811325, 1653.886248024841]","[13.557414327618638, 52.43745718732045]",29.273458506945104,1093548834#1,1093548834#1_0,2056.87,313.69,55
2022-12-04 21:02:00,h19549c1:3,"[18.95500883624813, 2190.201137619006]","[13.517183907790116, 52.44178156057842]",37.73161777035839,224731112,224731112_0,631.1,139.35,55
2022-12-04 21:02:00,h36621c1:5,"[2373.4411493124835, 1864.728798060385]","[13.551907362565032, 52.439285563354204]",50.38106263584146,-147053824#4,-147053824#4_0,501.89,61.78,55
2022-12-04 21:02:00,h40304c1:7,"[1716.6156636016221, 1804.1797203413867]","[13.542265915981357, 52.43862269739712]",26.6954014565728,-170543741#2,-170543741#2_0,124.17,235.35,55
2022-12-04 21:02:00,h4239c1:5,"[75.50131028740978, 1181.9235493889846]","[13.518319566387122, 52.432730314011415]",47.75437335318256,135777010#0,135777010#0_0,376.1,25.4,55
