dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 01:05:00,randUni35791:1,"[716.6816826542479, 1306.367698321434]","[13.527710142016224, 52.43396650246064]",31.182627838446585,-802021414#4,-802021414#4_0,32.43,137.23,16
2022-12-04 01:05:00,randUni43575:1,"[1782.2291417348542, 1526.7879886517348]","[13.54331305560667, 52.436141564106414]",31.349031801730124,-152839426,-152839426_0,830.76,60.36,16
2022-12-04 01:05:00,randUni4780:1,"[1695.6395725004902, 1387.8109392462325]","[13.54208097293291, 52.43487683128499]",42.62710575191285,:3246050936_0,:3246050936_0_3,1543.73,324.51,16
2022-12-04 01:05:00,randUni47846:1,"[2479.656518030856, 2597.8671664140084]","[13.55325352815127, 52.44589369918431]",16.741836054045713,-447835331#4,-447835331#4_0,6.77,200.44,16
2022-12-04 01:05:00,randUni47915:1,"[2473.637236325975, 967.9342371970376]","[13.553644827646053, 52.43124372653668]",45.936375947104175,318210375#1,318210375#1_1,2249.78,35.74,16
2022-12-04 01:05:00,randUni49708:1,"[2489.2499852548735, 984.1490768541917]","[13.55386962042935, 52.43139226426145]",42.12935921921905,318210375#1,318210375#1_0,1052.58,35.74,16
2022-12-04 01:05:00,randUni54589:1,"[2291.743113492179, 1465.8999043540516]","[13.550823511333943, 52.43568640473411]",52.51486344171145,23913524,23913524_0,2428.54,142.03,16
2022-12-04 01:05:00,randUni55319:1,"[3067.7050650619367, 1617.3008230324074]","[13.562189820604576, 52.43718641239654]",29.77221199574881,:cluster_294153466_74947181_1,:cluster_294153466_74947181_1_0,224.2,211.92,16
2022-12-04 01:05:00,randUni58695:1,"[1069.1723480437429, 947.8259413071336]","[13.533000308572303, 52.43080858964358]",22.42003409768992,143308542#8,143308542#8_0,566.05,59.66,16
2022-12-04 01:05:00,randUni61707:1,"[1572.2283275121222, 1397.0170741168954]","[13.540263511548652, 52.43493718044827]",39.375119684277266,976351540#0,976351540#0_0,505.44,58.9,16
2022-12-04 01:05:00,randUni6405:1,"[1662.6694262872227, 1464.7958938886957]","[13.54157331027233, 52.435562745207356]",25.23046904352352,45875465,45875465_1,2332.57,240.9,16
2022-12-04 01:05:00,randUni81976:1,"[734.702061577205, 1673.595175416249]","[13.52786511949579, 52.437270192887986]",41.538689657520294,231626692#1,231626692#1_1,2083.82,320.06,16
2022-12-04 01:05:00,randUni87836:1,"[1467.4910070386784, 1360.8260776133973]","[13.538734139097778, 52.43459289493363]",0.0,318210389#0,318210389#0_0,1370.45,238.72,16
2022-12-04 01:06:00,randUni100014:1,"[1295.9289623504787, 1162.2899948222832]","[13.536270518739196, 52.43277737582167]",34.02599993144275,143308552#0,143308552#0_0,49.19,45.27,23
2022-12-04 01:06:00,randUni102528:1,"[786.9842854449671, 1199.4954641809545]","[13.528775886771612, 52.43301887427787]",42.35913924941942,142575655#6,142575655#6_0,694.57,227.73,23
2022-12-04 01:06:00,randUni102853:1,"[1112.4298654269114, 645.5739114668038]","[13.533726500265837, 52.428100033519634]",49.3013351093304,-147859765#2,-147859765#2_0,230.68,319.87,23
2022-12-04 01:06:00,randUni18000:1,"[684.8285816517568, 1108.1571948802173]","[13.527301156805152, 52.43217928765669]",32.499594440579976,142575655#7,142575655#7_0,1875.55,228.63,23
2022-12-04 01:06:00,randUni18908:1,"[1631.7242844282202, 1698.4148772514127]","[13.541048908102349, 52.43765675244356]",23.866271968667775,187123033#1,187123033#1_0,334.68,148.04,23
2022-12-04 01:06:00,randUni2801:1,"[2598.454633203484, 2149.2401293849803]","[13.555132811415454, 52.44188306557616]",26.135484924149555,-23913522#1,-23913522#1_0,181.87,157.83,23
2022-12-04 01:06:00,randUni32682:1,"[1053.9734412210603, 940.0561340939742]","[13.532779153662327, 52.43073598672333]",20.836612612045712,:cluster_38920778_671564358_18,:cluster_38920778_671564358_18_0,1303.97,160.05,23
2022-12-04 01:06:00,randUni34218:1,"[2130.895063458676, 1831.0971354978838]","[13.548350358282951, 52.43893956585202]",28.9041319090237,:150740439_6,:150740439_6_0,465.83,146.12,23
2022-12-04 01:06:00,randUni35791:1,"[441.9037228996277, 849.4295467022179]","[13.523806965779505, 52.42980947788553]",53.3784293220258,143308562#2,143308562#2_0,744.35,175.77,23
2022-12-04 01:06:00,randUni43575:1,"[2239.9287704898707, 1787.7473149049188]","[13.549966613735238, 52.438569637737025]",53.560110970570484,-147053824#5,-147053824#5_0,1357.7,59.8,23
2022-12-04 01:06:00,randUni44297:1,"[1145.1256380333864, 815.9227948075701]","[13.534156409810764, 52.42963698025923]",4.653899493164349,-142575656#6,-142575656#6_0,504.63,48.45,23
2022-12-04 01:06:00,randUni4780:1,"[1299.4240177506492, 1199.4150832339392]","[13.536310853942213, 52.433111668508786]",0.0236737565039188,670062912#0,670062912#0_0,2058.14,226.59,23
2022-12-04 01:06:00,randUni47846:1,"[2572.430700636467, 2195.892369448809]","[13.55473635091048, 52.442297671522105]",32.35421601769036,-23913522#2,-23913522#2_0,513.52,135.32,23
2022-12-04 01:06:00,randUni47915:1,"[2776.072339906349, 1463.8094454507914]","[13.557946228079153, 52.43575469136564]",28.61656211820983,229228933#3,229228933#3_0,2914.49,59.4,23
2022-12-04 01:06:00,randUni49708:1,"[2999.1021790916857, 1502.7537360479653]","[13.561214510292732, 52.436144654276085]",44.22253137643958,26814968#0,26814968#0_0,1790.59,40.68,23
2022-12-04 01:06:00,randUni54409:1,"[1583.8586896050447, 1424.7637296122816]","[13.54042629239797, 52.4351886611939]",58.44949339399786,206889086#0,206889086#0_1,531.82,240.42,23
2022-12-04 01:06:00,randUni54589:1,"[2761.002817564481, 1454.8979624856622]","[13.557727244326566, 52.43567189715735]",27.98590542467226,229228933#3,229228933#3_0,3042.26,59.4,23
2022-12-04 01:06:00,randUni55319:1,"[2559.727803287686, 1129.9191571219108]","[13.554863042138862, 52.43271503329904]",15.58770642065515,:cluster_105789410_593902037_1,:cluster_105789410_593902037_1_0,936.65,208.15,23
2022-12-04 01:06:00,randUni58695:1,"[1460.9382060785836, 1326.486228254189]","[13.538647993625373, 52.43428307927808]",0.0,998243552#0,998243552#0_0,1111.36,47.54,23
2022-12-04 01:06:00,randUni61707:1,"[1932.3069950226222, 1613.6775580574467]","[13.545494257912193, 52.436949642288184]",21.560802812424928,-178028204#3,-178028204#3_0,927.02,60.53,23
2022-12-04 01:06:00,randUni6405:1,"[1576.2473607107502, 1141.452214606678]","[13.540398510957528, 52.43264105308908]",48.4053235935609,-142575661#2,-142575661#2_0,2840.61,225.1,23
2022-12-04 01:06:00,randUni81976:1,"[696.8210583511603, 1533.115001268268]","[13.527350161459552, 52.43600071625499]",20.23255214934251,:2648427270_4,:2648427270_4_0,2449.31,47.76,23
2022-12-04 01:06:00,randUni87836:1,"[1011.2710989115465, 990.40117312334]","[13.532136254487797, 52.43118066192141]",46.593875808382805,52081075#0,52081075#0_0,2002.56,317.66,23
2022-12-04 01:07:00,randUni100014:1,"[1630.9087978847826, 1432.509375736995]","[13.541115856424712, 52.435266812634424]",0.007419014713984433,976351540#0,976351540#0_0,482.82,59.22,18
2022-12-04 01:07:00,randUni102528:1,"[518.776144141284, 842.3738911469495]","[13.524939332311588, 52.42976017263246]",39.30118569049202,:1560224010_1,:1560224010_1_0,1308.09,236.54,18
2022-12-04 01:07:00,randUni102853:1,"[1222.5245248166761, 1094.2054481019175]","[13.535211472361816, 52.43215210916235]",0.01278302365945891,143308542#10,143308542#10_1,857.8,45.35,18
2022-12-04 01:07:00,randUni18908:1,"[1912.7145240888292, 1602.6366505274323]","[13.545209410669404, 52.43684686888967]",23.801049692058204,-178028204#3,-178028204#3_0,738.77,64.24,18
2022-12-04 01:07:00,randUni20247:1,"[3157.577525696429, 2163.5405168958]","[13.56335175295211, 52.442111781199706]",30.007593786659854,-35554268#2,-35554268#2_0,311.87,341.06,18
2022-12-04 01:07:00,randUni2801:1,"[2300.32234607387, 1825.9046099964212]","[13.55084350915698, 52.43892346095388]",0.1117626914513815,:237253392_1,:237253392_1_0,720.2,233.48,18
2022-12-04 01:07:00,randUni34218:1,"[1833.0480318572068, 1560.6410215529684]","[13.544050325772435, 52.43645501839717]",29.441605663338407,178028204#5,178028204#5_0,950.8,239.62,18
2022-12-04 01:07:00,randUni43575:1,"[2430.6457635654056, 2162.17363740157]","[13.552661015134113, 52.441969122430116]",28.600118214444922,11391856#3,11391856#3_0,2006.1,306.43,18
2022-12-04 01:07:00,randUni47846:1,"[2306.898496096479, 1830.3486449386862]","[13.55093890833679, 52.43896458650066]",4.701906392881179,147053824#4,147053824#4_0,1097.39,240.12,18
2022-12-04 01:07:00,randUni49708:1,"[2912.2032355227757, 2083.2804650407943]","[13.559766498413262, 52.441346549421894]",44.79866300747308,23010175#0,23010175#0_0,2430.17,351.73,18
2022-12-04 01:07:00,randUni54409:1,"[1022.5286385110091, 840.8853346778264]","[13.532346423008354, 52.42983896607159]",59.6156829580173,142575688#1,142575688#1_0,1401.3,228.92,18
2022-12-04 01:07:00,randUni54517:1,"[1172.5769865136722, 1160.613348318142]","[13.534457254160104, 52.432739839685546]",46.57335732276891,:3246050922_1,:3246050922_1_1,285.44,138.33,18
2022-12-04 01:07:00,randUni55319:1,"[2118.6878407364047, 576.8696346037203]","[13.54854128593024, 52.427665109342065]",44.42921719355626,:261634211_0,:261634211_0_0,1648.5,224.63,18
2022-12-04 01:07:00,randUni61707:1,"[2312.6349572521513, 1829.951700720209]","[13.55102338659743, 52.438962052795]",39.288144239219065,-147053824#4,-147053824#4_0,1364.59,60.11,18
2022-12-04 01:07:00,randUni76556:1,"[579.3364392735704, 2328.526415612737]","[13.525383867127747, 52.44312779209308]",76.1702239406368,-206889085,-206889085_0,537.32,138.32,18
2022-12-04 01:07:00,randUni87836:1,"[417.168687089846, 1004.7392335785058]","[13.523396633316436, 52.431200753105614]",48.37669309821844,-143308521#2,-143308521#2_0,2758.52,272.57,18
2022-12-04 01:07:00,randUni88360:1,"[2837.59121778417, 1370.4523775292578]","[13.55887824712204, 52.43492667923729]",7.660751116834581,190928927#9,190928927#9_0,2.13,53.15,18
2022-12-04 01:07:00,randUni89076:1,"[1289.2605978211243, 398.68862790485315]","[13.536399846819457, 52.42591339822173]",43.66248604980295,:1677246221_4,:1677246221_4_1,285.42,86.95,18
2022-12-04 01:08:00,randUni100014:1,"[2057.627463536075, 948.7226120957108]","[13.54753368152321, 52.43099608010042]",53.73489387588406,977639651#0,977639651#0_2,1135.89,136.69,18
2022-12-04 01:08:00,randUni102853:1,"[726.8255085121768, 1687.9860383588775]","[13.5277449799911, 52.43739808601282]",50.000605993240754,231626692#1,231626692#1_0,1637.78,320.06,18
2022-12-04 01:08:00,randUni13862:1,"[1561.8634126349498, 2141.719385614887]","[13.53988983758265, 52.44162821066516]",35.844274626762264,146511468#1,146511468#1_0,446.19,102.25,18
2022-12-04 01:08:00,randUni18908:1,"[2323.2963501677414, 1836.0786152420442]","[13.551178368056936, 52.439019039061044]",40.596961515919176,-147053824#4,-147053824#4_0,1211.13,60.11,18
2022-12-04 01:08:00,randUni20247:1,"[3167.03119415277, 2126.135242971792]","[13.563501726830674, 52.44177729218465]",32.211043481416276,:294159769_6,:294159769_6_0,811.06,160.99,18
2022-12-04 01:08:00,randUni34218:1,"[1467.4937971798872, 1360.8277499916142]","[13.538734179628456, 52.43459291047096]",0.03853159716769128,318210389#0,318210389#0_0,1368.17,238.72,18
2022-12-04 01:08:00,randUni42663:1,"[2551.8085745278595, 2787.6501923299593]","[13.55425892203396, 52.447612335860484]",19.74991230086327,-447835331#5,-447835331#5_0,424.64,185.58,18
2022-12-04 01:08:00,randUni47846:1,"[1848.0590624985705, 1569.4408891225075]","[13.544268460169862, 52.43653682404565]",32.59689973304501,178028204#5,178028204#5_0,1625.26,239.62,18
2022-12-04 01:08:00,randUni49708:1,"[2770.607127842866, 2716.845119979579]","[13.557498034971216, 52.447015283098466]",43.705883223894496,395077041,395077041_0,3148.7,289.51,18
2022-12-04 01:08:00,randUni54517:1,"[1684.0137586788426, 785.8860378983143]","[13.542088574102348, 52.42946499368117]",36.88960151894817,-314415495#2,-314415495#2_0,1006.79,140.14,18
2022-12-04 01:08:00,randUni55241:1,"[2464.366974412563, 955.2585090320438]","[13.55351225185851, 52.43112813683966]",53.97221581909877,318210375#1,318210375#1_1,750.48,37.6,18
2022-12-04 01:08:00,randUni55319:1,"[1662.4911300822034, 367.59940319334834]","[13.541896203046694, 52.42570178643799]",19.23298520788564,:cluster_1560223254_7865664393_4,:cluster_1560223254_7865664393_4_0,2186.86,299.84,18
2022-12-04 01:08:00,randUni61707:1,"[2203.908923900098, 2129.378353335488]","[13.54933604864086, 52.441633515622755]",22.86494993190046,-140964927#0,-140964927#0_0,1773.49,321.77,18
2022-12-04 01:08:00,randUni67601:1,"[486.92580266761024, 1002.5023404062484]","[13.524422970356502, 52.43119345419438]",46.84888375414158,143308521#3,143308521#3_0,129.9,68.4,18
2022-12-04 01:08:00,randUni76556:1,"[1235.7193379898758, 1591.0724654663702]","[13.535257409065714, 52.436620031756775]",47.47684876377703,-334308447#5,-334308447#5_0,1524.61,137.79,18
2022-12-04 01:08:00,randUni82775:1,"[1367.9764576563093, 516.2809242956421]","[13.537522122340963, 52.42698456447518]",47.37562682143381,-38159999#2,-38159999#2_0,171.97,48.72,18
2022-12-04 01:08:00,randUni88360:1,"[2932.1288563867433, 1992.2883407201602]","[13.560086210272058, 52.440532331916245]",48.30217523670294,23010175#0,23010175#0_0,757.4,346.23,18
2022-12-04 01:08:00,randUni89076:1,"[1932.2210935122837, 386.9554118093582]","[13.545855963955676, 52.42592458569748]",52.33716779384762,:21540773_0,:21540773_0_0,939.37,58.68,18
2022-12-04 01:09:00,randUni102582:1,"[2964.1399137225076, 2245.666506036601]","[13.560482754889, 52.44281528526834]",51.77983579995339,:283115292_0,:283115292_0_0,628.63,186.74,15
2022-12-04 01:09:00,randUni18908:1,"[2596.963869274357, 2160.748940244252]","[13.555107502057252, 52.44198623219469]",23.761898468907038,:150740434_4,:150740434_4_0,1740.51,335.39,15
2022-12-04 01:09:00,randUni20247:1,"[3125.7340931186923, 1651.7064696792763]","[13.563033113065497, 52.43750600519698]",55.734643675365426,679285267#1,679285267#1_0,1374.45,225.93,15
2022-12-04 01:09:00,randUni34218:1,"[1083.3176866467131, 984.6688060424665]","[13.533197297325987, 52.4311422897066]",52.214709471012256,670062907#2,670062907#2_0,1906.07,227.73,15
2022-12-04 01:09:00,randUni42663:1,"[2394.5554334165145, 2364.7167212631257]","[13.552070539809483, 52.44378296160391]",29.05349954790347,-447835331#2,-447835331#2_0,875.86,199.97,15
2022-12-04 01:09:00,randUni44245:1,"[1706.7458955461773, 2214.054449248396]","[13.541999154564873, 52.44230460399219]",26.379149386309876,:415162902_6,:415162902_6_0,55.79,146.65,15
2022-12-04 01:09:00,randUni47368:1,"[2884.32059813818, 2144.040301257046]","[13.559338613257523, 52.44188762937914]",53.21060541859097,-11389403#0,-11389403#0_0,378.32,61.31,15
2022-12-04 01:09:00,randUni47846:1,"[1355.9122981763057, 1463.3972304353767]","[13.537062886457953, 52.43549445045938]",51.511588601032635,1051263372#1,1051263372#1_0,2219.36,317.82,15
2022-12-04 01:09:00,randUni55319:1,"[1237.6334736483436, 898.3263203628768]","[13.53549199521559, 52.43039442531491]",32.66512231332592,142575656#3,142575656#3_0,2898.22,230.6,15
2022-12-04 01:09:00,randUni67601:1,"[1086.8663059465107, 1467.4453152031067]","[13.53310539065788, 52.43548181643398]",49.44239014838896,-142575700#3,-142575700#3_0,894.63,47.76,15
2022-12-04 01:09:00,randUni76556:1,"[1739.7240414027706, 1502.7699740900282]","[13.542695134128245, 52.43591800315624]",47.819067132035464,152839428,152839428_0,2183.77,60.9,15
2022-12-04 01:09:00,randUni82775:1,"[1192.0784042076882, 1064.0283672596372]","[13.53477279574321, 52.431875350165214]",50.79001364540377,143308542#10,143308542#10_1,913.76,45.24,15
2022-12-04 01:09:00,randUni88360:1,"[2971.8147677991305, 2637.9316778365655]","[13.560480698653167, 52.4463421180846]",46.411860718024016,:1613212073_3,:1613212073_3_0,1502.41,107.78,15
2022-12-04 01:09:00,randUni89076:1,"[2353.715526941731, 810.326114662914]","[13.551927981917048, 52.429805652509266]",57.249674679065784,27087586#0,27087586#0_0,1537.6,42.4,15
2022-12-04 01:09:00,randUni98612:1,"[1521.2685518369187, 961.444260927629]","[13.53964358884974, 52.43101327204113]",46.58244755756093,314415495#6,314415495#6_0,225.67,315.38,15
2022-12-04 01:10:00,randUni102582:1,"[2244.61065344959, 1794.1732562861903]","[13.550033569390596, 52.43862823458546]",52.468354966130526,147053824#5,147053824#5_0,1498.26,239.8,17
2022-12-04 01:10:00,randUni104153:1,"[645.9869551602494, 1080.5561694253108]","[13.526738313479607, 52.43192411342433]",46.81787037066978,143308521#9,143308521#9_0,273.02,64.1,17
