dateandtime,vehid,coord,gpscoord,spdK/m,edge,lane,displacement,turnAngle,vehDen
2022-12-04 00:01:00,randUni21735:1,"[2726.2253404237213, 1791.692186961587]","[13.557116952804014, 52.43869257448114]",27.99991165830788,148803147#1,148803147#1_0,45.03,223.83,2
2022-12-04 00:01:00,randUni52468:1,"[1963.2108863533094, 440.0511142593137]","[13.546295868321133, 52.42640738122343]",0.0,-81639685#2,-81639685#2_0,90.79,140.51,2
2022-12-04 00:02:00,randUni21735:1,"[2365.5553203720515, 1918.3703578393506]","[13.551775581850936, 52.4397662417841]",27.15468942496028,-140964927#3,-140964927#3_0,512.31,323.65,7
2022-12-04 00:02:00,randUni23216:1,"[3152.9933472948164, 2440.5652417162933]","[13.563203319826059, 52.44460070795699]",28.32977399025255,-1093065755,-1093065755_0,284.24,189.31,7
2022-12-04 00:02:00,randUni31330:1,"[2319.302744045604, 1617.0836848978033]","[13.551184206225091, 52.437050122116105]",28.22008696378196,-140964907#2,-140964907#2_0,591.79,323.48,7
2022-12-04 00:02:00,randUni43518:1,"[1358.6765235432308, 785.732647576654]","[13.537305220112732, 52.4294045355551]",39.68643333383301,-142575704#2,-142575704#2_0,192.72,319.58,7
2022-12-04 00:02:00,randUni52468:1,"[1341.8895838982971, 401.3402979882071]","[13.537172793733859, 52.425946805515814]",43.81277748268455,-318210364,-318210364_0,747.48,276.12,7
2022-12-04 00:02:00,randUni56624:1,"[3149.6655773553825, 2177.028853325644]","[13.563231445446872, 52.44223159317974]",30.304062087583162,:538382264_6,:538382264_6_0,417.78,162.07,7
2022-12-04 00:02:00,randUni6533:1,"[1576.4333319724803, 1999.8278931449668]","[13.540146275081739, 52.44035562616957]",24.692446960137293,23913527,23913527_0,256.9,198.95,7
2022-12-04 00:03:00,randUni23216:1,"[3191.4064310479894, 1991.9942040519654]","[13.563899424775904, 52.44057605995089]",28.759030526523976,35554268#3,35554268#3_0,772.02,234.43,8
2022-12-04 00:03:00,randUni29401:1,"[1347.531844636457, 1213.6095238190228]","[13.537014011105601, 52.43324799377183]",46.36848752502996,998243552#0,998243552#0_0,472.53,44.97,8
2022-12-04 00:03:00,randUni31330:1,"[2579.4020545547996, 2018.9483632825409]","[13.554890923806163, 52.440708654543506]",30.486250188657888,11391856#1,11391856#1_0,1257.3,332.13,8
2022-12-04 00:03:00,randUni43518:1,"[979.949381596969, 1023.4394286359056]","[13.531665848360834, 52.43147186971758]",43.12687065709779,52081075#0,52081075#0_0,742.18,316.16,8
2022-12-04 00:03:00,randUni56624:1,"[3232.118033045667, 1762.9487812314549]","[13.564565072972654, 52.438524793217354]",16.90109717770618,1014229941#0,1014229941#0_0,881.01,222.44,8
2022-12-04 00:03:00,randUni5986:1,"[3042.6620895528717, 2440.0642523034776]","[13.561580704565278, 52.44457647711303]",39.04548348259734,-1118380198,-1118380198_0,239.87,208.64,8
2022-12-04 00:03:00,randUni65213:1,"[1544.7116612327532, 1681.7136958287342]","[13.539774295048806, 52.43749085776278]",31.302228632815886,170543741#0,170543741#0_0,81.25,56.51,8
2022-12-04 00:03:00,randUni6533:1,"[1653.1088938162586, 1664.1451197128295]","[13.541373554700515, 52.43735263711947]",20.948253363353267,187123033#1,187123033#1_0,632.71,148.04,8
2022-12-04 00:04:00,randUni1169:1,"[809.418745900743, 1563.6649968219963]","[13.52899676699857, 52.43629588918602]",47.83223618269634,70130339#3,70130339#3_1,238.82,139.8,13
2022-12-04 00:04:00,randUni14003:1,"[1605.827141611691, 1166.415191377227]","[13.5408260400318, 52.43287077316401]",35.44353809924768,142575661#2,142575661#2_0,179.88,45.09,13
2022-12-04 00:04:00,randUni21984:1,"[1409.6197829494122, 1707.1378271133121]","[13.537780127239174, 52.43769480354458]",34.421206434946505,153021542,153021542_0,29.25,139.08,13
2022-12-04 00:04:00,randUni23216:1,"[3059.1126481769766, 1585.741192827352]","[13.56207269843799, 52.4369012351012]",21.15127004683703,441521943#0,441521943#0_1,1291.15,205.85,13
2022-12-04 00:04:00,randUni29401:1,"[1885.0261048971392, 1342.3572402764646]","[13.544879310282067, 52.43450262631105]",42.55438493245826,23925124#2,23925124#2_0,1192.11,139.81,13
2022-12-04 00:04:00,randUni31330:1,"[2398.1098430325724, 2365.1250253547864]","[13.552122696860003, 52.44378727130274]",29.027286728685596,447835331#2,447835331#2_0,1744.77,19.97,13
2022-12-04 00:04:00,randUni53264:1,"[2394.621034190085, 877.2887106715033]","[13.552509700696465, 52.430414838548444]",53.48862728350487,1028352775,1028352775_1,515.05,216.89,13
2022-12-04 00:04:00,randUni56624:1,"[2936.7357078971727, 1459.6724049045822]","[13.560310015845596, 52.435746299843494]",48.36449993483263,579787986#1,579787986#1_0,1313.16,234.63,13
2022-12-04 00:04:00,randUni58559:1,"[2239.122808285014, 1035.1453490203533]","[13.550176803020582, 52.43180554960233]",30.638793715115963,1066219246,1066219246_0,450.93,47.3,13
2022-12-04 00:04:00,randUni5986:1,"[2598.13797724893, 1991.090549548596]","[13.55517465993442, 52.440461651737884]",38.30975591434719,:cluster_536402412_695689636_94964457_2,:cluster_536402412_695689636_94964457_2_0,916.13,241.45,13
2022-12-04 00:04:00,randUni60514:1,"[1999.895697063767, 1387.575743994069]","[13.546555051687935, 52.43492979801098]",19.196396460958116,:1625633839_3,:1625633839_3_0,233.63,359.15,13
2022-12-04 00:04:00,randUni65213:1,"[1888.7882360475246, 1589.6046155362021]","[13.54486142399697, 52.43672541550399]",31.271385882771348,:cluster_237254713_3234767440_9,:cluster_237254713_3234767440_9_0,566.39,59.72,13
2022-12-04 00:04:00,randUni6533:1,"[1603.1038986408662, 1439.53512695661]","[13.540704903508285, 52.43532491026478]",39.50039505405629,206889086#0,206889086#0_0,976.52,239.62,13
